period,period_type,period_start,period_end,source,category_id,tag_count,total_reviews,rate_pct,adequate_volume,is_current_partial,in_recent_window,scope,rolling_baseline_rate_pct,flagged_spike,flagged_decline,verdict
2024-11_to_2024-12,multi_month,2024-11,2024-12,google_play,redesign_regression,3,37,8.108,True,False,False,google_play,,False,False,
2024-11_to_2024-12,multi_month,2024-11,2024-12,google_play,sleep_accuracy,3,37,8.108,True,False,False,google_play,,False,False,
2024-11_to_2024-12,multi_month,2024-11,2024-12,google_play,sleep_alarm_ui,1,37,2.703,True,False,False,google_play,,False,False,
2024-11_to_2024-12,multi_month,2024-11,2024-12,google_play,sleep_satisfaction,0,37,0.0,True,False,False,google_play,,False,False,
2024-11_to_2024-12,multi_month,2024-11,2024-12,google_play,strap_clasp_durability,1,37,2.703,True,False,False,google_play,,False,False,
2024-11_to_2024-12,multi_month,2024-11,2024-12,google_play,support_resolution_quality,4,37,10.811,True,False,False,google_play,,False,False,
2024-11_to_2024-12,multi_month,2024-11,2024-12,google_play,support_responsiveness,4,37,10.811,True,False,False,google_play,,False,False,
2024-11_to_2024-12,multi_month,2024-11,2024-12,google_play,support_satisfaction,0,37,0.0,True,False,False,google_play,,False,False,
2024-11_to_2024-12,multi_month,2024-11,2024-12,google_play,third_party_integration,0,37,0.0,True,False,False,google_play,,False,False,
2024-11_to_2024-12,multi_month,2024-11,2024-12,google_play,update_failures,1,37,2.703,True,False,False,google_play,,False,False,
2024-11_to_2024-12,multi_month,2024-11,2024-12,google_play,upsell_pressure,0,37,0.0,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,ai_coach,0,33,0.0,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,app_stability,5,33,15.152,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,customer_support,10,33,30.303,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,data_accuracy,5,33,15.152,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,feature_requests,7,33,21.212,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,hardware_wearability,4,33,12.121,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,health_signal_reliability,0,33,0.0,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,localization,0,33,0.0,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,platform_parity,1,33,3.03,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,pricing_billing,11,33,33.333,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,sleep_tracking,4,33,12.121,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,sync_connectivity,14,33,42.424,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,ui_ux,3,33,9.091,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,activity_detection,1,33,3.03,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,ai_autonomy,0,33,0.0,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,ai_only_support_channel,2,33,6.061,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,ai_positive_reception,0,33,0.0,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,ai_reliability_bugs,0,33,0.0,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,android_feature_gaps,0,33,0.0,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,android_specific_bugs,1,33,3.03,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,battery_life,0,33,0.0,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,billing_disputes,6,33,18.182,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,build_quality_perception,2,33,6.061,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,cardiac_detection_trust,0,33,0.0,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,comfort_fit,1,33,3.03,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,crashes_freezes,5,33,15.152,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,data_sync_delays,7,33,21.212,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,device_rendering_bugs,0,33,0.0,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,ecg_bp_feature_reliability,0,33,0.0,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,english_jargon_complexity,0,33,0.0,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,feature_ui_friction,3,33,9.091,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,metric_accuracy,4,33,12.121,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,missing_activity_types,1,33,3.03,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,missing_language_support,0,33,0.0,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,missing_metrics,3,33,9.091,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,notification_community_issues,0,33,0.0,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,onboarding_pairing,6,33,18.182,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,ongoing_disconnects,2,33,6.061,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,personalization_use_case_fit,1,33,3.03,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,plan_trial_structure,1,33,3.03,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,price_value_perception,6,33,18.182,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,redesign_regression,1,33,3.03,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,sleep_accuracy,2,33,6.061,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,sleep_alarm_ui,1,33,3.03,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,sleep_satisfaction,1,33,3.03,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,strap_clasp_durability,1,33,3.03,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,support_resolution_quality,1,33,3.03,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,support_responsiveness,7,33,21.212,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,support_satisfaction,0,33,0.0,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,third_party_integration,2,33,6.061,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,update_failures,1,33,3.03,True,False,False,google_play,,False,False,
2025-01,month,2025-01,2025-01,google_play,upsell_pressure,0,33,0.0,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,ai_coach,1,42,2.381,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,app_stability,5,42,11.905,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,customer_support,5,42,11.905,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,data_accuracy,6,42,14.286,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,feature_requests,7,42,16.667,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,hardware_wearability,4,42,9.524,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,health_signal_reliability,0,42,0.0,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,localization,0,42,0.0,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,platform_parity,3,42,7.143,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,pricing_billing,15,42,35.714,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,sleep_tracking,5,42,11.905,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,sync_connectivity,10,42,23.81,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,ui_ux,3,42,7.143,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,activity_detection,1,42,2.381,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,ai_autonomy,0,42,0.0,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,ai_only_support_channel,1,42,2.381,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,ai_positive_reception,1,42,2.381,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,ai_reliability_bugs,0,42,0.0,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,android_feature_gaps,0,42,0.0,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,android_specific_bugs,3,42,7.143,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,battery_life,2,42,4.762,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,billing_disputes,11,42,26.19,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,build_quality_perception,1,42,2.381,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,cardiac_detection_trust,0,42,0.0,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,comfort_fit,1,42,2.381,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,crashes_freezes,4,42,9.524,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,data_sync_delays,3,42,7.143,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,device_rendering_bugs,0,42,0.0,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,ecg_bp_feature_reliability,0,42,0.0,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,english_jargon_complexity,0,42,0.0,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,feature_ui_friction,2,42,4.762,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,metric_accuracy,5,42,11.905,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,missing_activity_types,1,42,2.381,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,missing_language_support,0,42,0.0,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,missing_metrics,3,42,7.143,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,notification_community_issues,1,42,2.381,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,onboarding_pairing,2,42,4.762,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,ongoing_disconnects,5,42,11.905,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,personalization_use_case_fit,2,42,4.762,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,plan_trial_structure,5,42,11.905,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,price_value_perception,5,42,11.905,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,redesign_regression,0,42,0.0,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,sleep_accuracy,5,42,11.905,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,sleep_alarm_ui,0,42,0.0,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,sleep_satisfaction,0,42,0.0,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,strap_clasp_durability,0,42,0.0,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,support_resolution_quality,1,42,2.381,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,support_responsiveness,4,42,9.524,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,support_satisfaction,0,42,0.0,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,third_party_integration,3,42,7.143,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,update_failures,1,42,2.381,True,False,False,google_play,,False,False,
2025-02_to_2025-03,multi_month,2025-02,2025-03,google_play,upsell_pressure,0,42,0.0,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,ai_coach,2,31,6.452,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,app_stability,5,31,16.129,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,customer_support,4,31,12.903,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,data_accuracy,2,31,6.452,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,feature_requests,3,31,9.677,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,hardware_wearability,3,31,9.677,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,health_signal_reliability,0,31,0.0,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,localization,1,31,3.226,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,platform_parity,1,31,3.226,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,pricing_billing,8,31,25.806,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,sleep_tracking,2,31,6.452,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,sync_connectivity,7,31,22.581,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,ui_ux,4,31,12.903,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,activity_detection,0,31,0.0,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,ai_autonomy,1,31,3.226,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,ai_only_support_channel,1,31,3.226,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,ai_positive_reception,0,31,0.0,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,ai_reliability_bugs,1,31,3.226,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,android_feature_gaps,0,31,0.0,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,android_specific_bugs,1,31,3.226,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,battery_life,0,31,0.0,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,billing_disputes,4,31,12.903,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,build_quality_perception,1,31,3.226,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,cardiac_detection_trust,0,31,0.0,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,comfort_fit,2,31,6.452,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,crashes_freezes,5,31,16.129,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,data_sync_delays,3,31,9.677,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,device_rendering_bugs,0,31,0.0,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,ecg_bp_feature_reliability,0,31,0.0,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,english_jargon_complexity,0,31,0.0,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,feature_ui_friction,1,31,3.226,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,metric_accuracy,2,31,6.452,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,missing_activity_types,1,31,3.226,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,missing_language_support,1,31,3.226,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,missing_metrics,1,31,3.226,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,notification_community_issues,3,31,9.677,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,onboarding_pairing,1,31,3.226,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,ongoing_disconnects,3,31,9.677,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,personalization_use_case_fit,1,31,3.226,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,plan_trial_structure,0,31,0.0,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,price_value_perception,4,31,12.903,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,redesign_regression,0,31,0.0,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,sleep_accuracy,1,31,3.226,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,sleep_alarm_ui,1,31,3.226,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,sleep_satisfaction,0,31,0.0,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,strap_clasp_durability,0,31,0.0,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,support_resolution_quality,1,31,3.226,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,support_responsiveness,1,31,3.226,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,support_satisfaction,1,31,3.226,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,third_party_integration,0,31,0.0,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,update_failures,1,31,3.226,True,False,False,google_play,,False,False,
2025-04,month,2025-04,2025-04,google_play,upsell_pressure,0,31,0.0,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,ai_coach,1,81,1.235,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,app_stability,6,81,7.407,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,customer_support,7,81,8.642,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,data_accuracy,8,81,9.877,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,feature_requests,6,81,7.407,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,hardware_wearability,3,81,3.704,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,health_signal_reliability,2,81,2.469,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,localization,1,81,1.235,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,platform_parity,3,81,3.704,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,pricing_billing,43,81,53.086,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,sleep_tracking,3,81,3.704,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,sync_connectivity,11,81,13.58,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,ui_ux,22,81,27.16,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,activity_detection,1,81,1.235,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,ai_autonomy,0,81,0.0,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,ai_only_support_channel,5,81,6.173,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,ai_positive_reception,0,81,0.0,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,ai_reliability_bugs,1,81,1.235,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,android_feature_gaps,0,81,0.0,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,android_specific_bugs,3,81,3.704,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,battery_life,1,81,1.235,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,billing_disputes,23,81,28.395,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,build_quality_perception,2,81,2.469,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,cardiac_detection_trust,0,81,0.0,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,comfort_fit,0,81,0.0,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,crashes_freezes,4,81,4.938,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,data_sync_delays,6,81,7.407,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,device_rendering_bugs,1,81,1.235,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,ecg_bp_feature_reliability,2,81,2.469,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,english_jargon_complexity,0,81,0.0,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,feature_ui_friction,2,81,2.469,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,metric_accuracy,8,81,9.877,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,missing_activity_types,2,81,2.469,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,missing_language_support,1,81,1.235,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,missing_metrics,3,81,3.704,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,notification_community_issues,2,81,2.469,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,onboarding_pairing,3,81,3.704,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,ongoing_disconnects,3,81,3.704,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,personalization_use_case_fit,2,81,2.469,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,plan_trial_structure,18,81,22.222,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,price_value_perception,32,81,39.506,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,redesign_regression,17,81,20.988,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,sleep_accuracy,0,81,0.0,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,sleep_alarm_ui,1,81,1.235,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,sleep_satisfaction,2,81,2.469,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,strap_clasp_durability,0,81,0.0,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,support_resolution_quality,1,81,1.235,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,support_responsiveness,0,81,0.0,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,support_satisfaction,1,81,1.235,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,third_party_integration,2,81,2.469,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,update_failures,2,81,2.469,True,False,False,google_play,,False,False,
2025-05,month,2025-05,2025-05,google_play,upsell_pressure,8,81,9.877,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,ai_coach,3,39,7.692,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,app_stability,9,39,23.077,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,customer_support,1,39,2.564,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,data_accuracy,5,39,12.821,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,feature_requests,1,39,2.564,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,hardware_wearability,5,39,12.821,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,health_signal_reliability,0,39,0.0,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,localization,0,39,0.0,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,platform_parity,1,39,2.564,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,pricing_billing,18,39,46.154,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,sleep_tracking,3,39,7.692,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,sync_connectivity,12,39,30.769,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,ui_ux,6,39,15.385,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,activity_detection,2,39,5.128,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,ai_autonomy,0,39,0.0,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,ai_only_support_channel,0,39,0.0,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,ai_positive_reception,0,39,0.0,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,ai_reliability_bugs,3,39,7.692,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,android_feature_gaps,0,39,0.0,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,android_specific_bugs,1,39,2.564,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,battery_life,1,39,2.564,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,billing_disputes,5,39,12.821,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,build_quality_perception,3,39,7.692,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,cardiac_detection_trust,0,39,0.0,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,comfort_fit,1,39,2.564,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,crashes_freezes,7,39,17.949,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,data_sync_delays,3,39,7.692,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,device_rendering_bugs,0,39,0.0,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,ecg_bp_feature_reliability,0,39,0.0,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,english_jargon_complexity,0,39,0.0,True,False,False,google_play,,False,False,
2025-06,month,2025-06,2025-06,google_play,feature_ui_friction,0,39,0.0,True,False,False,google_play,,False,False,
